_SHARE_ENTITY_URN,_ORGANIZATION_ENTITY_URN,ENGAGEMENT,SHARE_COUNT,CLICK_COUNT,LIKE_COUNT,IMPRESSION_COUNT,COMMENT_COUNT,_FIVETRAN_ID,_FIVETRAN_SYNCED
urn:li:share:7035906091330715648,urn:li:organization:10043,0,0,0,2,0,0,zRcyiWZ7FHRCe1uOjb2EzkkYCXA=,2023-04-04
urn:li:share:7041785432065417217,urn:li:organization:10043,0.04203262233,8,58,67,3188,0,zAIEyvFGY/6jkbPqTpIy4M+HHSc=,2023-04-04
urn:li:share:7034822353553399808,urn:li:organization:10043,0,0,0,1,0,0,DVBqwiRpdpAYm8ewWuYOU88GIxg=,2023-04-04
urn:li:share:7034562563153534976,urn:li:organization:10043,0,0,0,2,0,0,YQj6yV8Zq4oFEAlr5eCGRx0Ltqk=,2023-04-04
urn:li:share:7041143445301694464,urn:li:organization:10043,0.02401601067,2,9,25,1499,0,66UxEV9nY9EFkYKAkZ9dS0hEPCw=,2023-04-04
urn:li:share:7035919520879783936,urn:li:organization:10043,0,0,0,1,0,0,YrU5l/4aa2GvJyERtcTbL1gVEwE=,2023-04-04
urn:li:share:7041062890023374849,urn:li:organization:10043,0.03352769679,4,20,22,1372,0,zasYLfEt8rHCoDww/dhfKOaof34=,2023-04-04
urn:li:share:7034559282637324290,urn:li:organization:10043,0.5,0,0,2,4,0,ID9pSmki3UxjRa83Lc1ZOK+VkKg=,2023-04-04
urn:li:share:7034567421348749312,urn:li:organization:10043,0,0,0,1,0,0,eV9Y0fWF72hEn2l01HbsoMnDdFs=,2023-04-04
urn:li:share:7039924153948282880,urn:li:organization:25736,0.05117790414,12,20,33,1231,0,wGi1mshrnmuqx0oJ4kmqTHWEm+w=,2023-04-04
urn:li:share:7039924153948282880,urn:li:organizationBrand:25736,0.05117790414,12,20,33,1231,0,97KiaW+U44Qt0kIDdG4ZNTU7T6s=,2023-04-04
urn:li:share:7039928215963926528,urn:li:organization:10043,0.03730797366,7,18,26,1367,0,Q00MzaF5RjPoysO3NUd0JuazdQE=,2023-04-04
urn:li:share:7035925656035110912,urn:li:organization:10043,1,0,0,1,1,0,fs+e5zh94J/3OyEIESikXfeYop8=,2023-04-04
urn:li:share:7034562236220092416,urn:li:organization:10043,2,0,0,2,1,0,Gr3Q42UqS0bR0/yGkBfN5JWJ/WE=,2023-04-04
urn:li:share:7035917960418332672,urn:li:organization:10043,0,0,0,1,0,0,nEoBjSLDd9+btKCYXIGQF2xBDlY=,2023-04-04
urn:li:share:7034564901217968128,urn:li:organization:10043,0.1428571429,0,0,1,7,0,WQDeOdvcbKQFvEbD8QDQg3lFTFg=,2023-04-04
urn:li:share:7034564176828149761,urn:li:organization:10043,3,0,0,3,1,0,pgT+PDcJblL4Tn8Nifta1ZmlOSs=,2023-04-04
urn:li:share:7034567931854237697,urn:li:organization:10043,0.5,0,0,5,10,0,OXZle3hL0Xh5bQdQFhF7xfOpMEQ=,2023-04-04
urn:li:share:7035918121697718273,urn:li:organization:10043,0,0,0,1,0,0,OxL/zZ+jIEFYSko+CylntY8FRz0=,2023-04-04
urn:li:share:7034568778570940416,urn:li:organization:10043,0.5,0,0,3,6,0,K/kS4fdD6VEDfRUVVdVMGLGlF9Y=,2023-04-04
urn:li:share:7034559466410815489,urn:li:organization:10043,0.375,0,1,2,8,0,z3lPOrZJ3AMgR1+NXqZrl7rG7OA=,2023-04-04
urn:li:share:7035919021006819328,urn:li:organization:10043,0.1666666667,0,0,1,6,0,gw3QCr+oeSQ76/w1duvqoKqbpV0=,2023-04-04
urn:li:share:7034563592335073280,urn:li:organization:10043,0.6666666667,0,0,2,3,0,JM6WzQ/QcZ0GS59vOhsWWggHIaU=,2023-04-04
urn:li:share:7034568183067860992,urn:li:organization:10043,1.333333333,0,0,4,3,0,XOqcMqfefB8wJ6EdyV3zyA15Mv0=,2023-04-04
urn:li:share:7035917791710851072,urn:li:organization:10043,0.4,0,0,2,5,0,3wV01ynV0ewddlaATjvgHs8+P7U=,2023-04-04
urn:li:share:7034562737888190464,urn:li:organization:10043,0.3333333333,0,1,2,9,0,z6KpUjGpVdmynq1mXIepNwK9wjg=,2023-04-04
urn:li:share:7034892421729521664,urn:li:organization:10043,0,0,0,6,0,0,JeiCXqDs59z57zT2NtxxKrUCnz8=,2023-04-04
urn:li:share:7034564411499397121,urn:li:organization:10043,0.4,0,0,2,5,0,G7Oyve72L6RgzINId/lTFHh580M=,2023-04-04
urn:li:share:7034567283670724608,urn:li:organization:10043,1,0,0,5,5,0,XrwfUw93C4zFnUEp30bkgF2QPMw=,2023-04-04
urn:li:share:7035917628434964480,urn:li:organization:10043,0.2857142857,0,0,4,14,0,jPevuBcEXKamwzX3zGngolA2UXA=,2023-04-04
urn:li:share:7034129076290301952,urn:li:organization:10043,0,0,0,1,0,0,cqIPvNtDjHCMgBy79kRflF6IeE4=,2023-04-04
urn:li:share:7034568409933570048,urn:li:organization:10043,1,0,0,1,1,0,vIl1Cc/MttPnF8bGRa2s+vDu2ls=,2023-04-04
urn:li:share:7034564537248849920,urn:li:organization:10043,0.5714285714,0,0,4,7,0,SKRi0AmNfvI/Xttr+XsVTrkaJok=,2023-04-04
urn:li:share:7034158557235195904,urn:li:organization:10043,2,0,0,2,1,0,rZgZ4C8zuj0doirh4YEyKvfsOf0=,2023-04-04
urn:li:share:7034567553465073665,urn:li:organization:10043,2,0,0,2,1,0,yjTjCyQfGZ/6JnM+DijZZVEY+1s=,2023-04-04
urn:li:share:7034158209347010561,urn:li:organization:10043,0.05405405405,0,0,2,37,0,LxeVm+ex5vY7Zp6Au05XSwf+cz8=,2023-04-04
urn:li:share:7034133668369477632,urn:li:organization:10043,0,1,0,0,0,0,Aup5viyBFJd8KWSa5MMjQBpPAzU=,2023-04-04
urn:li:share:7034158037950939136,urn:li:organization:10043,2,0,0,2,1,0,MU8SgeEFVX19iO9litQiqGygOUU=,2023-04-04
urn:li:share:7034134559289950210,urn:li:organization:10043,0.1666666667,0,0,1,6,0,p0gK8CRDoSfqLvMqBE3onPtNYm8=,2023-04-04
urn:li:share:7034130983134085121,urn:li:organization:10043,0.125,0,0,2,16,0,YF10PWSVYLN83ikTUL0jVRWWvhM=,2023-04-04
urn:li:share:7039665643482210304,urn:li:organization:10043,0.306132989,3,2158,212,7745,0,Kd71buwgZNqw/KU02jxkbLXvdKs=,2023-04-04
urn:li:share:7039331537670082560,urn:li:organization:10043,0.05147058824,10,46,85,2720,0,MqcKyRkHCijbqlXkqI5nBPdYGgE=,2023-04-04
urn:li:share:6995319759256883200,urn:li:organization:10043,0.25,0,0,1,4,0,ZJjXNwNLHcPlrD7SOMUQFMCl21Y=,2023-04-04
urn:li:share:6993982994084450304,urn:li:organization:10043,4,0,0,3,1,0,6falfR5VjAp4w+Z629zhFzsdVw0=,2023-04-04
urn:li:share:7038825727533731841,urn:li:organizationBrand:25736,0.05204460967,6,39,26,1345,1,VFct8I9NCs3mNwbSuFcm2NTNfQY=,2023-04-04
urn:li:share:7038825727533731841,urn:li:organization:25736,0.05204460967,6,39,26,1345,1,8wGRAAvGdeDavDiptIJdosK/ONo=,2023-04-04
urn:li:share:7035927073525313536,urn:li:organization:10043,0,0,0,1,0,0,AnDnxPXi9+YV4mrf9vRpsNgeoAo=,2023-04-04
urn:li:share:7038557681653088256,urn:li:organization:10043,0.02556818182,3,14,28,1760,0,Vt0JAlpylhH1RJpPR0Ivjsx9eNY=,2023-04-04
urn:li:share:7035926282097897473,urn:li:organization:10043,1,0,0,9,9,0,iScP5GO3lzjFC+xSZ2nWpixPt+Q=,2023-04-04
urn:li:share:7035925431581052928,urn:li:organization:10043,4,0,0,4,1,0,LNOMpp2Snvt/FNR0TXuTjQaqgV0=,2023-04-04
urn:li:share:7035919692137390080,urn:li:organization:10043,0.5263157895,0,0,10,19,0,Gn04RXfJPxb8cz5kFkAiJytOX4s=,2023-04-04
urn:li:share:7037398897291399169,urn:li:organization:10043,0.03258547009,4,31,26,1872,0,LJIzmBIDgbWv7mFd8H2Qk9Rc9U8=,2023-04-04
urn:li:share:7037051503479578627,urn:li:organization:10043,0.03955223881,10,25,71,2680,0,TkUb/zyjXp3lb9IgXKd1CYo9sk4=,2023-04-04
urn:li:share:7037059257439055872,urn:li:organizationBrand:28981048,0.07602339181,0,10,16,342,0,Bxzi7VQyYU8GxrAZmeI9O+FwEy8=,2023-04-04
urn:li:share:7047188493260787713,urn:li:organization:28981048,0.2010309278,49,8,66,582,0,Tr99vLd1LN2E+QMaO23TId6bP40=,2023-04-04
urn:li:share:7047175907874144256,urn:li:organization:28981048,0.07430340557,6,3,15,323,1,iJQ2oH48DT4j8RFna6RETijb5cs=,2023-04-04
urn:li:share:7046535165250056192,urn:li:organization:28981048,0.3136531365,54,7,112,542,3,l29t2UrL7im7B7Ahx3jW1GiYD9A=,2023-04-04
urn:li:share:7045076909042368512,urn:li:organization:28981048,0.07780979827,6,2,19,347,0,MLgTPsO8vp8tRXB3I/6hOfp5Y2s=,2023-04-04
urn:li:share:7044648390252498944,urn:li:organization:28981048,0.006756756757,0,1,0,148,0,ovvp67/Vp9yvWY5qXEHBNzYty1o=,2023-04-04
urn:li:ugcPost:7029473630300381184,urn:li:organization:28981048,0.0448392555,1,22,29,1182,1,uxfbgSvm39z8hh+KVCDr0LavzIo=,2023-04-04
urn:li:share:7042520132308402177,urn:li:organization:28978119,0.07207207207,1,3,4,111,0,sLu9tk0VKekjqWDQjSwaoiIZ09Q=,2023-04-04
urn:li:share:7042223079703416832,urn:li:organization:28981048,0.0550660793,0,12,13,454,0,9buo6mNB0ZBK8KdpP77+Hvk2Wd0=,2023-04-04
urn:li:share:7037059257439055872,urn:li:organization:28981048,0.07602339181,0,10,16,342,0,0JflsT/PXW17wCb8IfNAsECyY7M=,2023-04-04
urn:li:share:7036790996080214016,urn:li:organization:28978119,0.05223880597,0,0,7,134,0,ug+rgyV98ErKsv2evVk66+VhzHM=,2023-04-04
urn:li:share:6878690038926970880,urn:li:organization:10043,0.06382978723,0,0,3,47,0,Tu1m/CuaK/IposNUDQtiLUHGEXQ=,2022-12-20
urn:li:share:6878687093372129280,urn:li:organization:10043,1.163265306,1,0,37,49,0,GZlRdgNeoA+c7PqnFCGRLpMhZlQ=,2022-12-20
urn:li:share:6878686266767106048,urn:li:organization:10043,0.1764705882,0,1,5,34,0,aesARQV6D0lrEX4Nz9WyomMx8GE=,2022-12-20
urn:li:share:6878693419032686592,urn:li:organization:10043,0.05797101449,0,2,2,69,0,rM+/0pJkRztTzptWiV9gIDPV34w=,2022-12-20
urn:li:share:6878690095847870464,urn:li:organization:10043,0.096,0,0,12,125,0,DuwKdAI6Vj+RSfwmwKpP1qT8+Eo=,2022-12-20
urn:li:share:6878693882645884928,urn:li:organization:10043,0.08219178082,0,3,3,73,0,AA+rck/WYP2CWzENrTsDIALf+TY=,2022-12-20
urn:li:share:6878687810010923008,urn:li:organization:10043,0.2,0,0,10,50,0,swxf2XKkv9nGZwRAhw1xk3btt9Q=,2022-12-20
urn:li:share:6878687346951360512,urn:li:organization:10043,0.02127659574,0,0,2,94,0,DudDD34YeXwZ4JWOT7SCw1pLH7w=,2022-12-20
urn:li:share:6878687279695699968,urn:li:organization:10043,0.09433962264,0,0,5,53,0,m1l1v1SlUZx5LzmmPEkBCcTuLs4=,2022-12-20
urn:li:share:6878686653519683584,urn:li:organization:10043,0.3333333333,0,0,5,15,0,47dKe2bji6xWLhBbm2q2/cj+YSg=,2022-12-20
urn:li:share:6878695854664941568,urn:li:organization:18124695,0.03947368421,1,24,8,836,0,YNE6YwnFeB7WdzwmNEhL6DT3B2M=,2022-12-20
urn:li:share:6878693812315803648,urn:li:organization:10043,0.175,0,1,13,80,0,r8ieLaOwNNIIkreRP/ik8FsW1p4=,2022-12-20
urn:li:share:6878719386899804160,urn:li:organization:10043,0.02609830361,6,24,30,2299,0,QmWJP+NQe8kRJLrJ0PZYIG24o3c=,2022-12-20
urn:li:share:6879420945304469504,urn:li:organization:10043,0.01669316375,1,10,10,1258,0,0IjrRiGB0YK5LIQ5S8pmCOkmIEg=,2022-12-22
urn:li:ugcPost:6879458212823867392,urn:li:organization:10043,0.03148200357,4,652,7,21282,8,Rwj/8cqZpOyekwyPnW1PEpgQliE=,2022-12-22
urn:li:share:6879767773380165633,urn:li:organization:10043,0.03265306122,2,22,24,1470,0,vWtow+d9cdiPK6k0PvV/iQ9WWGE=,2022-12-23
urn:li:share:6880165184967626752,urn:li:organization:10043,0.04167199284,18,120,185,7823,3,oVAzykm+d1deKiMd2anDcToosSc=,2022-12-24
urn:li:share:6881232600858415104,urn:li:organization:10043,0.04477150029,24,532,710,29081,36,7fjmi10wmf4ZFykAJjfkGbZGiKA=,2022-12-27
urn:li:share:6882319698818547713,urn:li:organization:10043,0.03887575519,14,77,55,3807,4,2g4IKxwPJ96f1coIfurDRShgM2g=,2022-12-30
urn:li:share:6883059577751904256,urn:li:organization:10043,0.03957037875,11,94,246,8845,0,3Eeq4hHHzdmfu3/eqMS4q9CYtFg=,2023-01-01
urn:li:share:6884146685321199617,urn:li:organization:10043,0.05341175059,1,659,201,16663,27,nmX67JJKZ4BSE9DWfxtuGlkKALE=,2023-01-04
urn:li:ugcPost:6884858261502218240,urn:li:organization:10043,0.01594854172,3,167,11,11349,0,4tsbV5g8uLORWSZle6P0IUtCYu8=,2023-01-06
urn:li:share:6885203513748541440,urn:li:organization:10043,0.02627430373,4,17,29,1903,0,GQ0E/ppVjnZwBkmnTvScPBskmfQ=,2023-01-07
urn:li:share:6886306141865832450,urn:li:organization:10043,0.01675126904,3,10,20,1970,0,KpXnWg25zvJJiz28s/+05JDgPc0=,2023-01-10
urn:li:share:6886320932298739712,urn:li:organizationBrand:28981048,0.005649717514,0,0,1,177,0,zU3P0gQCkF88wupC7z6Fj7w4jw8=,2023-01-10
urn:li:share:6887046758304751616,urn:li:organization:10043,0.08450704225,11,537,154,8307,0,gagr1LFDJueEGeiLSnS+YFiGVO0=,2023-01-12
urn:li:share:6887428593161527296,urn:li:organization:10043,14,0,0,14,1,0,JLYGOx9opD0oCyxcfm1ZsX7Jbnk=,2023-01-13
urn:li:share:6887430240537337856,urn:li:organization:10043,0,0,0,3,0,0,TBlIgZNyXU9hpzEhQKwdq3v/PUk=,2023-01-13
urn:li:share:6887740292485656576,urn:li:organization:10043,0.03171709807,1,41,44,2743,1,cMw36jh1fGa+VuLUnW/cRhuS2bw=,2023-01-14
urn:li:share:6887790797807333376,urn:li:organization:10043,0,0,0,1,0,0,wWlVLu4LdPhWtPxMeaijac39cvQ=,2023-01-14
urn:li:share:6887791084794200065,urn:li:organization:10043,2,0,0,2,1,0,Ouk49W8sfrIYSaDn2tBI5nym0yc=,2023-01-14
urn:li:ugcPost:6889232097987452928,urn:li:organization:10043,0.05351765672,17,228,145,7306,3,tGCmOn45PNw7XRFe4AytHvPAftM=,2023-01-18
urn:li:share:6889552270686490624,urn:li:organization:10043,0.02419354839,4,13,25,1736,0,u8N0MNJhWwWjg4laUMCH0o8eg6o=,2023-01-19
urn:li:share:6889929977874128896,urn:li:organization:10043,0.02573238321,4,28,33,2526,0,N1hGJgBJl2VGS3NlWlurkOQ4/gk=,2023-01-20
urn:li:share:6889974873028919296,urn:li:organizationBrand:28981048,0.07407407407,2,9,5,216,0,nXCQ8JuzlH0mxFIUTuY+oKDj7WE=,2023-01-20
urn:li:share:6889975492565381120,urn:li:organization:25736,0.02449888641,6,24,16,1796,0,Q4d5S4pI+ZMbsfqgJrnRhAeSk1M=,2023-01-20
urn:li:share:6889975492565381120,urn:li:organizationBrand:25736,0.02449888641,6,24,16,1796,0,qwziZmrSlporUw5ETWr6Pm7QvL8=,2023-01-20
urn:li:share:6890292128162148353,urn:li:organization:10043,0.1818181818,1,0,1,11,0,wXSZxMYAzYSPFMBzNkVo+gL7U+Y=,2023-01-21
urn:li:share:6891741912148361216,urn:li:organization:10043,0.01917808219,2,7,12,1095,0,kdaBQg9LOtShOvTu9YqywjVwc54=,2023-01-25
urn:li:share:6892119313311227904,urn:li:organization:10043,0.02336769759,4,16,14,1455,0,MnaklHpUc7UDZk0RyH4SQ+QQv8Q=,2023-01-26
urn:li:share:6892468999964483584,urn:li:organization:10043,0.04205059474,11,78,161,5969,1,fAjn5z5mAnxhAC6cLhY6ipPAGuE=,2023-01-27
urn:li:share:6892829150395412481,urn:li:organization:10043,0.006,0,5,1,1000,0,bkaZLvf8tE0UUkBc4/uKF4igjFE=,2023-01-28
urn:li:share:6893900889611210753,urn:li:organization:10043,0.02847682119,1,22,20,1510,0,Gm6m7gArxCd40UgyZlAj1vYJJPo=,2023-01-31
urn:li:share:6894217946470719488,urn:li:organizationBrand:25736,0.02967171717,6,20,22,1584,1,OQ29p/59DGdGHAhGhRss0QCTPiE=,2023-02-01
urn:li:share:6894739918640304128,urn:li:organization:10043,0.6666666667,0,0,2,3,0,BEuUDeD0TdB+hb8kt6YvGHDHfSI=,2023-02-02
urn:li:share:6894741377415024640,urn:li:organization:10043,2,0,0,13,7,0,6zSBVeZHQp5F5l1/H/EKYqc74UU=,2023-02-02
urn:li:ugcPost:6895003024541257728,urn:li:organization:37930,0.04284676834,8,32,20,1377,0,IWQNoqtjjAr0DOYQoPmVtitx0q8=,2023-02-03
urn:li:share:6895006722784927745,urn:li:organization:10043,0.03798925556,10,39,48,2606,2,2A8dXFntEa+EjyMCoXEtUz/y6rE=,2023-02-03
urn:li:share:6896452859442135040,urn:li:organizationBrand:28981048,0.02517985612,0,2,5,278,0,JUynvlZITwJyIPljaiuQjlyxTgI=,2023-02-07
urn:li:share:6896467995364065281,urn:li:organization:10043,0.06147040879,21,201,181,6556,1,5IPWRJyHuEq2fjk/pFsh899v+fg=,2023-02-07
urn:li:share:6897540274508423168,urn:li:organization:10043,0.038125,1,29,32,1600,0,B+R5QXP+gvgKYzmKhI/v4evrzEM=,2023-02-10
urn:li:share:6897887159622451201,urn:li:organization:10043,0.009446693657,2,39,22,6669,1,xGEDnu+pbGVcpWYAF/L7+r+BzDo=,2023-02-11
urn:li:share:6898974411303841793,urn:li:organizationBrand:25736,0.02173913043,1,23,17,1886,0,vFiHCP5xgM0dY5UzMJ3MjP2lFOk=,2023-02-14
urn:li:share:6899699210988728320,urn:li:organization:10043,0.02399435427,2,12,21,1417,0,8IauIBFQUfvMZe4fE+nbcyhJ80A=,2023-02-16
urn:li:share:6900416140158603264,urn:li:organization:10043,0.03749531309,8,41,51,2667,0,xYRQGCq0EbwMmiO8F3E/lb/LW1M=,2023-02-18
urn:li:share:6901601451832131584,urn:li:organizationBrand:28981048,0.02711864407,0,4,4,295,0,stL+HIkauGnPTwS220MRsESlY4U=,2023-02-21
urn:li:share:6901979301219299329,urn:li:organization:10043,0.01698841699,1,13,8,1295,0,lluhbu3Dm/5NKFPvyZBQcfuSg+s=,2023-02-22
urn:li:share:6902628337731411968,urn:li:organization:37930,0.01724137931,1,8,5,754,0,3FlFI7bvpAUZ2SG9Ijhv1sJzH2A=,2023-02-24
urn:li:share:6904410171481939968,urn:li:organization:10043,0.01617250674,0,3,10,742,0,t1lRxUjb0jkiSVQnPtGugwziHjU=,2023-03-01
urn:li:share:6904848333870108672,urn:li:organization:10043,0.02496798976,4,15,21,1562,0,pxpwwXBkdLQcShHhV6RXF6+oMPA=,2023-03-02
urn:li:share:6905497319706624000,urn:li:organization:10043,0.03182086034,4,17,33,1697,0,Kc03OoCBN2Ds/svTOwhT4gpeN6A=,2023-03-04
urn:li:share:6906584411312398336,urn:li:organization:10043,0.02657423455,4,15,28,1731,0,S/V5Hce8f9Spts9DtQ8X5REWMHk=,2023-03-07
urn:li:share:6906599763794628608,urn:li:organization:18124695,0.06420927467,6,31,16,841,2,/hXi4Rlbgdy1Je6GAaqGNWxgSr4=,2023-03-07
urn:li:share:6907686705865068544,urn:li:organization:37930,0.02386634845,0,7,2,419,1,X20CumcLDaSPJ1DnpjbfER8kDe0=,2023-03-10
urn:li:share:6907777343251972096,urn:li:organization:10043,0.009881422925,0,3,3,506,0,yKMppammKOYbN/Iij/ZBtE1cM8I=,2023-03-10
urn:li:share:6909151630756085761,urn:li:organization:10043,0.03489096573,5,24,27,1605,1,FNUM91HOhGkS7KKbepk9RcJDRJs=,2023-03-14
urn:li:share:6909211606904123392,urn:li:organizationBrand:28981048,0.05427974948,3,12,11,479,0,1iJ61fKZ9QlopzIBw55usOjybfQ=,2023-03-14
urn:li:share:6909211606904123392,urn:li:organization:28981048,0.05427974948,3,12,11,479,0,e6OQwUEjirUlO1U4v/SD3n9u+g0=,2023-03-14
urn:li:share:6909876493045121024,urn:li:organization:18124695,0.02371541502,1,2,3,253,0,UFMdMPpInUqX/zPeQG+V/qBQdfU=,2023-03-16
urn:li:share:6910208720517894144,urn:li:organization:10043,0.02835538752,6,8,17,1058,0,jwH3mf14P3mfY4cKPY+msKLhWfI=,2023-03-17
urn:li:share:6910034394434985984,urn:li:organization:10043,0,0,0,1,0,0,DGyJ2w7UawDNClDtxC2ZiYYEY0c=,2023-03-18
urn:li:ugcPost:6910593043968520192,urn:li:organization:10043,0.03007323871,0,452,5,15429,5,CSGBX0FZrjgPPERXGzmQznm1WMM=,2023-03-18
urn:li:share:6911642815479316480,urn:li:organization:18124695,0.02848101266,1,5,3,316,0,IRvxZWyEVYPNuclv6xX809d/OxY=,2023-03-21
urn:li:share:6911657950486876160,urn:li:organization:37930,0.04615384615,2,16,7,520,0,gUCkn+q5oDEy6sBf9njvMZUYHUI=,2023-03-21
urn:li:share:6912729896255377409,urn:li:organization:18124695,0.01158301158,0,3,0,259,0,4yVcBI9j703frATjA0Fpi9LbZLk=,2023-03-24
urn:li:share:6912928677525692416,urn:li:organization:10043,0.4117647059,0,1,13,34,0,yBvCpM49nVJSv0rKhFJeSVTHcTg=,2023-03-25
urn:li:ugcPost:6914286313705787392,urn:li:organization:10043,0.03409669211,17,25,27,1965,0,ZfrT65DtNzLu15R56WNn2bszgqE=,2023-03-28
urn:li:share:6914904335789211648,urn:li:organization:10043,0.0345191969,0,47,48,2839,2,p0Of2uekaacWRZPlbHxBKc+DWlY=,2023-03-30
urn:li:share:6915281906133536768,urn:li:organization:10043,0.04627249357,6,56,49,2334,0,XkPeKqHPflXlM7cDGNcbkjf8uGs=,2023-03-31
urn:li:share:6916716249053822976,urn:li:organization:37930,0.0359922179,0,14,22,1028,0,PqcPZ/TmLvmiyqZhw9MI5VgZd9I=,2023-04-04
urn:li:ugcPost:6916731332043640833,urn:li:organization:10043,0.02453810624,4,40,41,3464,1,b/9dKW05AOfNO49pTMIKb2kV5KY=,2023-04-04
urn:li:share:7034323735205580800,urn:li:organization:10043,0.4285714286,0,0,3,7,0,Ab6Z56qoy42+mlFb+O9Rc4Xodt0=,2023-04-04
urn:li:share:7034325050698731520,urn:li:organization:10043,0.2777777778,0,0,5,18,0,yYxSg1yrv9skNptgDHG59c1j9e8=,2023-04-04
urn:li:share:7026912302079557632,urn:li:organization:10043,0.75,0,0,3,4,0,ZRjH62uF4Lx5b312Q3SjKY8rQzg=,2023-04-04
urn:li:share:7031699860433113089,urn:li:organization:10043,0.8108108108,0,0,30,37,0,qvkCozP/jURhnz71J5Fo3Gg1Y2M=,2023-04-04
urn:li:share:7031699326078787584,urn:li:organization:10043,0.4545454545,0,0,5,11,0,/1/Fe9fQJ9zyASx0kNvBVm7ktFw=,2023-04-04
urn:li:share:7031698457631346688,urn:li:organization:10043,1,0,0,7,7,0,r7bHJ0/c3CyPMjt1kY2k/ykKB1c=,2023-04-04
urn:li:share:7031683731824267264,urn:li:organization:10043,0.1102941176,0,0,15,136,0,XtZsBEIPCBz6AU5nUy9/G8abocA=,2023-04-04
urn:li:share:7026912564722708480,urn:li:organization:10043,2,0,0,4,2,0,tH5vnnnSCbCylpCVEDl5lmwm60U=,2023-04-04
urn:li:share:7036790996080214016,urn:li:organizationBrand:28978119,0.05223880597,0,0,7,134,0,MyOiUTmZMgfMqZLIOh+8/Bxss54=,2023-04-04
urn:li:share:7035921854657609728,urn:li:organization:10043,0.1,0,0,1,10,0,naEgPSL39qlbE4cn/cQuSFqt8fc=,2023-04-04
urn:li:share:7036697058300358656,urn:li:organization:10043,0.0249017038,6,11,21,1526,0,O76Il/R+1ujAz9EVkAz5UGTWj2g=,2023-04-04
urn:li:share:7035919860509356032,urn:li:organization:10043,0,0,0,2,0,0,pPt1xjpvzV/6+Xz7f7TKKycOQHg=,2023-04-04
urn:li:share:6962788399699095552,urn:li:organization:10043,0,0,0,1,0,0,+3pK5lUtXYD2OOKv1CePsbGERd4=,2023-04-04
urn:li:share:7036289001430929408,urn:li:organization:10043,0.2171717172,9,3,30,198,1,5+ZuiXiEDi3Oy1HSF6GKbzKVkFQ=,2023-04-04
urn:li:share:7035925811379515392,urn:li:organization:10043,0.3571428571,0,0,5,14,0,qkfbxnot50w1ALRGAUYzQCT/vrM=,2023-04-04
urn:li:share:7036007661758267392,urn:li:organization:10043,0.02711380664,0,45,30,2803,1,O5gdwCRwA6TwIaV6/IaGcwz4DbU=,2023-04-04
urn:li:share:6973375216588644352,urn:li:organization:10043,0.4666666667,5,0,9,30,0,Le0eGBY5KJzSmy0QtzoNROpdi9Q=,2023-04-04
urn:li:share:6973412128464523264,urn:li:organization:10043,1.25,0,0,15,12,0,b0v+yCxeqexC9ydIhDsPMjqfJog=,2023-04-04
urn:li:share:6978296935019352064,urn:li:organization:10043,1.5,0,0,19,14,0,6AEhnKGQOlzfzNNJTio7PVbXp1k=,2023-04-04
urn:li:share:6978296815741751296,urn:li:organization:10043,1.384615385,1,1,11,13,0,zaT1Dfl/QO0YV2I6HeoUtPFwFy0=,2023-04-04
urn:li:share:6978296501001162752,urn:li:organization:10043,3,0,0,3,2,0,kGzX4baFOe00p0mK6zK3OFdo+AQ=,2023-04-04
urn:li:share:6978296681289142272,urn:li:organization:10043,1.176470588,0,0,19,17,0,IA/hZocTzpa8oIdxqpwLaOxa4nk=,2023-04-04
urn:li:share:7034869711456665600,urn:li:organization:10043,0.01504676698,2,30,3,2459,4,EEkyYgsEdsAk6yoJUIMJPCNNO28=,2023-04-04
urn:li:share:7034582784597782528,urn:li:organization:10043,0.03945495221,11,99,82,4917,4,tqbUddPuW3AthSY/ZhXHUMxyj5c=,2023-04-04
urn:li:share:7034507508102664192,urn:li:organization:10043,0.01661891117,1,10,18,1745,0,k2Hl4JdZxXYIeMD4jIh6FMoWy+o=,2023-04-04
urn:li:share:7034160296780832768,urn:li:organization:10043,0.02894979982,2,47,45,3247,0,Dh9QiuyP0p3Hk+T0MCEKUbaokU4=,2023-04-04
urn:li:share:7033782560434372608,urn:li:organization:10043,0.02589514066,6,38,37,3128,0,T+XO43FRc339zOw5YC3bPwIhWbM=,2023-04-04
urn:li:share:7033767459195166721,urn:li:organizationBrand:25736,0.03114571746,3,29,24,1798,0,6rdejNuM5mBektJaDab6jyOdc5g=,2023-04-04
urn:li:share:7033767459195166721,urn:li:organization:25736,0.03114571746,3,29,24,1798,0,Pd0SSZ8gySSjEqbnHm+MWUu2mt8=,2023-04-04
urn:li:share:7033435990627143680,urn:li:organization:10043,0.02182284981,4,16,14,1558,0,Dez7y6DFyR1Lfgi0k+R20/zdr4I=,2023-04-04
urn:li:ugcPost:7032302754802921472,urn:li:organization:37930,0.02597402597,6,3,21,1155,0,IBOZk4fGtkYzXQbnF9cEwzfMshM=,2023-04-04
urn:li:ugcPost:7029473630300381184,urn:li:organizationBrand:28981048,0.04491525424,1,22,29,1180,1,/a1g2oU2GvFRx+VvkvhQfteKIdg=,2023-04-04
urn:li:share:7032348844700950528,urn:li:organization:10043,0.01643489254,3,9,14,1582,0,PwfW3g2s+jvGjxOwtuypA497JH0=,2023-04-04
